wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
12,3,0,25,71,22,1,25,5,0.727272727,391,1.0,1,0.7777777779999999,0.272727273,2,3,31.16666667,2,0.9167,False,GMean_Voting_Pred,False,0.029120197319792818
4,1,0,6,14,0,1,5,4,0.222222222,90,1.0,1,0.0,0.458333333,0,0,20.75,3,1.25,False,GMean_Voting_Pred,False,0.07012384116984502
16,4,0,17,29,72,7,14,16,0.813333333,150,0.8,0,0.69047619,0.21875,1,1,8.0625,1,0.8125,False,GMean_Voting_Pred,False,0.3627944294797003
6,1,1,3,14,3,3,0,6,0.2,55,1.0,0,0.0,0.666666667,0,0,8.0,1,0.8333,True,GMean_Voting_Pred,False,0.06755364837922596
9,1,0,16,50,24,1,15,1,0.375,239,1.0,0,0.5,0.4166666670000001,1,4,25.44444444,10,2.1111,False,GMean_Voting_Pred,False,0.2259646308372165
1,4,1,5,2,0,2,4,1,2.0,11,0.5,1,1.0,1.0,0,0,8.0,0,0.0,False,GMean_Voting_Pred,False,0.041668473622740565
4,3,0,24,27,4,2,24,3,0.904761905,156,1.0,2,0.913043478,0.583333333,0,0,36.25,3,1.0,False,GMean_Voting_Pred,False,0.04486755667513735
14,3,1,20,32,55,3,18,11,0.788461538,188,1.0,3,0.729166667,0.205357143,1,2,12.14285714,5,1.2143,False,GMean_Voting_Pred,False,0.06841025853725846
7,2,0,11,21,17,6,5,6,0.666666667,90,1.0,0,0.375,0.375,0,0,11.57142857,2,1.0,False,GMean_Voting_Pred,False,0.06314067077776064
2,1,0,12,15,0,2,10,2,0.0,70,1.0,3,0.0,0.571428571,0,0,32.5,1,0.5,True,GMean_Voting_Pred,False,0.06899207115749857
14,1,0,4,33,39,0,4,13,0.692307692,231,1.0,0,0.0,0.261538462,0,0,15.14285714,1,0.8571,False,GMean_Voting_Pred,False,0.049760253871529034
5,6,0,14,26,10,1,14,4,2.0,77,0.0,0,0.933333333,0.3666666670000001,0,0,14.4,1,0.6,False,GMean_Voting_Pred,False,0.07342403817893224
3,1,0,5,13,3,1,4,3,2.0,58,0.0,0,0.0,0.666666667,0,0,18.33333333,3,1.3333,False,GMean_Voting_Pred,False,0.047639195208377005
2,3,0,3,5,1,1,3,1,2.0,17,0.0,0,0.972222222,0.666666667,1,2,7.5,1,0.5,False,GMean_Voting_Pred,False,0.031879029702114696
2,1,0,2,3,1,0,2,2,2.0,7,0.0,0,0.0,0.75,0,0,2.5,1,0.5,False,GMean_Voting_Pred,False,0.03426848593716175
9,4,0,11,60,0,1,11,1,0.708333333,407,0.833333333,1,0.833333333,0.291666667,2,4,43.55555556,1,0.7778,False,GMean_Voting_Pred,False,0.04624914416944392
2,4,1,9,3,1,5,4,2,2.0,5,0.0,0,0.994444444,0.75,0,0,1.5,1,0.5,False,GMean_Voting_Pred,False,0.406488627456242
10,1,0,10,28,0,5,5,10,0.518518519,136,1.0,1,0.0,0.257142857,0,0,12.3,2,0.9,False,GMean_Voting_Pred,False,0.3978330804706693
3,2,0,6,8,3,3,4,1,2.0,60,0.0,0,0.8888888890000001,0.5,1,1,19.0,3,1.3333,False,GMean_Voting_Pred,False,0.36905272107813536
2,3,0,6,11,1,0,6,1,2.0,39,0.0,0,0.972222222,0.666666667,1,2,18.5,1,0.5,False,GMean_Voting_Pred,False,0.3685629639135484
6,2,2,14,21,5,5,9,4,0.4,96,1.0,1,0.736842105,0.3666666670000001,0,0,14.66666667,2,1.1667,True,GMean_Voting_Pred,False,0.09224976639528874
20,2,0,10,24,178,4,8,16,0.7894736840000001,114,1.0,1,0.690909091,0.221428571,1,3,4.65,1,0.85,False,GMean_Voting_Pred,False,0.03123921531673847
2,2,0,3,8,1,2,1,1,2.0,40,0.0,0,0.941176471,1.0,0,0,19.0,1,0.5,False,GMean_Voting_Pred,False,0.05394753090068725
10,1,0,7,24,29,2,5,9,0.911111111,110,1.0,1,0.0,0.444444444,0,0,9.5,4,1.6,True,GMean_Voting_Pred,False,0.06089948225716198
15,3,0,6,32,61,1,5,14,0.595238095,168,1.0,0,0.936170213,0.3666666670000001,1,3,10.0,2,0.9333,False,GMean_Voting_Pred,False,0.06020061580679745
10,1,0,11,10,45,8,4,10,2.0,10,0.0,0,0.0,0.255555556,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.04089616151017855
6,4,0,6,12,15,0,6,5,2.0,45,0.0,0,0.979166667,0.3,0,0,6.5,1,0.3333,False,GMean_Voting_Pred,False,0.06056239920296185
4,1,0,6,4,6,4,2,4,2.0,4,0.0,0,0.0,0.55,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.04110166988742407
4,3,0,8,38,0,1,8,2,0.5555555560000001,201,1.0,0,0.913043478,0.5,0,0,48.5,1,0.5,False,GMean_Voting_Pred,False,0.08333587424078821
3,3,0,8,12,3,0,8,2,2.0,39,0.0,0,0.945945946,0.666666667,1,1,12.0,1,0.6667,False,GMean_Voting_Pred,False,0.0298257276461812
5,3,0,4,10,10,1,4,3,2.0,31,0.0,0,0.851851852,0.466666667,1,1,5.2,1,0.8,False,GMean_Voting_Pred,False,0.030422679228964265
4,1,0,1,12,0,1,0,4,0.333333333,52,1.0,0,0.0,0.625,0,0,11.5,1,0.75,False,GMean_Voting_Pred,False,0.06256521381917253
4,1,0,4,8,6,1,3,4,2.0,19,0.0,0,0.0,1.0,0,0,3.75,1,0.75,False,GMean_Voting_Pred,False,0.03866049839169187
7,1,0,28,33,17,2,27,3,2.0,180,0.0,0,0.7142857140000001,0.28571428600000004,1,4,24.71428571,1,0.5714,False,GMean_Voting_Pred,False,0.01638479497015751
11,3,3,9,30,37,3,6,4,0.666666667,127,1.0,0,0.709677419,0.3,1,1,10.27272727,1,0.8182,True,GMean_Voting_Pred,False,0.06469383834146891
28,1,0,8,44,300,3,7,27,0.910493827,248,1.0,0,0.0,0.13636363599999998,0,0,7.428571429,4,1.1429,False,GMean_Voting_Pred,False,0.0637174509039342
18,2,2,20,64,93,7,16,9,0.745098039,377,1.0,1,0.5,0.2,1,1,19.61111111,3,0.9444,True,FMeasure_RF_Pred,True,0.6
7,2,0,2,9,7,0,2,6,0.583333333,39,1.0,1,0.7222222220000001,0.314285714,1,1,4.285714286,1,0.7143,False,GMean_Voting_Pred,False,0.037092165432554176
75,2,1,56,171,2573,15,44,61,0.9306698,1510,1.0,8,0.164705882,0.069256757,1,1,18.82666667,7,1.36,True,GMean_Voting_Pred,True,0.8470039846269151
5,2,0,9,10,10,3,6,5,2.0,30,0.0,0,0.926829268,0.36,1,1,5.0,1,0.6,False,GMean_Voting_Pred,False,0.02647185507157237
48,2,1,45,124,992,2,43,42,0.929078014,824,1.0,4,0.041666667,0.093617021,0,0,15.72916667,6,1.2292,False,GMean_Voting_Pred,True,0.8115907642637851
8,1,0,8,32,16,0,8,7,0.571428571,159,1.0,0,0.0,0.267857143,0,0,18.625,2,1.0,False,GMean_Voting_Pred,False,0.06449417609694331
7,3,0,12,35,15,3,10,3,0.944444444,156,0.333333333,1,0.848484848,0.328571429,1,2,20.85714286,3,1.2857,True,Accuracy_RF_Pred,True,0.7
5,3,0,17,61,8,3,16,3,0.75,295,1.0,0,0.9,0.314285714,1,1,57.8,18,5.0,False,Accuracy_Ada_Pred,False,0.492663086849648
3,5,0,3,6,3,2,1,3,1.5,17,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,False,GMean_Voting_Pred,False,0.37978205111161706
3,4,0,2,9,0,1,1,3,0.5,34,1.0,1,0.894736842,0.5,0,0,9.666666667,1,0.6667,False,GMean_Voting_Pred,False,0.4266633862032733
5,3,0,9,16,8,0,9,3,0.5,84,1.0,0,0.897435897,0.4,1,2,15.4,2,1.2,False,GMean_Voting_Pred,False,0.04629007964781963
9,0,0,5,24,0,1,4,9,0.0,213,1.0,0,0.0,0.37037037,0,0,22.55555556,1,0.8889,False,GMean_Voting_Pred,False,0.4056565410098361
10,2,0,15,29,11,3,12,6,0.666666667,181,1.0,4,0.666666667,0.355555556,1,1,16.6,3,1.1,True,GMean_Voting_Pred,False,0.39132431054218825
16,0,0,17,35,102,4,14,10,0.8583333329999999,189,1.0,3,0.0,0.222222222,0,0,10.3125,3,1.125,False,GMean_Voting_Pred,False,0.05507117828414851
6,1,0,3,6,15,3,0,6,2.0,6,0.0,0,0.0,0.5555555560000001,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.04433273959004793
2,4,0,3,4,1,2,1,2,2.0,12,1.0,0,1.0,0.833333333,0,0,4.5,0,0.0,False,GMean_Voting_Pred,False,0.02779522296990695
13,3,0,9,37,26,1,8,9,0.5555555560000001,226,1.0,2,0.6333333329999999,0.307692308,1,1,16.15384615,8,1.3846,True,GMean_Ada_Pred,True,0.5022296747334872
38,2,0,21,68,627,3,19,38,0.8243243240000001,326,1.0,7,0.102564103,0.105263158,0,0,7.368421053,2,1.0263,True,GMean_Voting_Pred,True,0.7510853946976845
14,3,0,11,32,71,4,9,13,0.230769231,171,1.0,0,0.7446808509999999,0.271428571,2,7,11.14285714,4,1.3571,False,GMean_Voting_Pred,False,0.03882580298764247
13,2,0,13,44,54,1,12,4,0.708333333,222,1.0,1,0.583333333,0.305555556,1,1,15.76923077,3,1.1538,True,FMeasure_RF_Pred,True,0.6
4,3,0,3,22,0,1,3,2,0.333333333,86,1.0,0,0.921052632,0.4375,2,3,20.25,3,1.25,False,GMean_Voting_Pred,False,0.3704292409714405
4,0,0,10,17,2,1,9,3,0.666666667,71,1.0,2,0.0,0.833333333,0,0,16.0,1,0.5,False,GMean_Voting_Pred,False,0.04075215645212594
6,1,4,5,7,9,5,0,5,0.6,23,1.0,0,0.0,0.5,0,0,2.666666667,1,0.6667,False,GMean_Voting_Pred,False,0.4068434000576717
8,2,0,12,15,22,3,11,8,0.28571428600000004,60,1.0,0,0.8275862070000001,0.303571429,0,0,6.375,1,0.625,False,GMean_Voting_Pred,False,0.05284983386244781
8,0,2,16,43,28,2,14,2,2.0,208,0.0,0,0.0,0.375,0,0,25.0,2,1.0,False,GMean_Voting_Pred,False,0.3893960593837372
5,1,0,10,27,0,5,6,5,0.25,112,1.0,1,0.0,0.44,0,0,21.2,3,1.2,False,GMean_Voting_Pred,False,0.0857643466883216
4,1,0,9,13,6,0,9,3,2.0,54,0.0,0,0.0,0.25,0,0,12.5,1,0.75,False,GMean_Voting_Pred,False,0.034789802914495314
5,2,1,5,8,8,3,2,4,0.75,29,1.0,0,0.7692307690000001,0.583333333,0,0,4.6,1,0.6,False,GMean_Voting_Pred,False,0.05881016250146673
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.956521739,0.666666667,1,2,3.0,1,0.3333,False,GMean_Voting_Pred,False,0.02555191013714257
7,2,0,9,8,15,3,8,7,0.666666667,44,1.0,3,0.846153846,0.35714285700000004,1,20,4.857142857,1,0.8571,False,GMean_Voting_Pred,False,0.030718500002630725
3,2,0,8,7,3,1,7,1,1.0,17,1.0,0,0.875,0.75,1,1,4.333333333,1,0.3333,False,GMean_Voting_Pred,False,0.02039939754869584
2,1,0,1,2,1,1,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.04052606887427538
4,1,0,7,17,0,1,6,4,0.333333333,74,1.0,0,0.0,0.4166666670000001,0,0,17.25,1,0.5,False,GMean_Voting_Pred,False,0.387805001229752
26,2,0,17,54,289,1,16,25,0.875,279,1.0,2,0.324324324,0.13636363599999998,0,0,9.423076923,3,1.1154,False,GMean_Voting_Pred,False,0.09508084573813018
4,0,0,10,18,4,1,9,3,0.666666667,81,1.0,0,0.0,0.4375,0,0,19.0,6,2.25,False,GMean_Voting_Pred,False,0.07965204644790834
9,2,0,10,10,30,3,10,9,0.708333333,58,1.0,3,0.804878049,0.333333333,1,21,5.1111111110000005,1,0.8889,False,GMean_Voting_Pred,False,0.0264831543634492
3,1,0,4,12,3,1,3,3,2.0,60,0.0,0,0.0,0.666666667,0,0,19.0,6,2.3333,False,GMean_Voting_Pred,False,0.07989082041709479
1,4,3,4,2,0,4,0,1,2.0,7,1.0,0,1.0,1.0,0,0,5.0,0,0.0,False,GMean_Voting_Pred,False,0.037724261358496894
4,3,0,8,12,6,4,4,3,2.0,62,0.0,0,0.8636363640000001,0.5625,0,0,14.5,2,1.0,True,GMean_Voting_Pred,False,0.06844594108604844
9,4,0,9,21,30,1,8,9,0.25,75,1.0,0,0.973544974,0.355555556,2,3,7.222222222,1,0.5556,False,GMean_Voting_Pred,False,0.033780857746714715
6,3,0,9,14,11,3,8,3,0.8,44,1.0,0,0.851851852,0.4,1,1,6.0,1,0.6667,False,GMean_Voting_Pred,False,0.3606871365003507
2,1,0,12,18,1,2,11,1,2.0,75,1.0,0,0.8,0.666666667,1,1,36.0,1,0.5,False,GMean_Voting_Pred,False,0.00870114979904484
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03987924860692022
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.956521739,0.666666667,1,2,3.0,1,0.3333,False,GMean_Voting_Pred,False,0.02555191013714257
3,1,0,4,5,3,1,4,3,2.0,20,0.0,0,0.0,0.833333333,0,0,5.666666667,1,0.6667,False,GMean_Voting_Pred,False,0.031787796918090215
18,2,0,20,24,133,6,18,18,0.951871658,141,1.0,0,0.585365854,0.130952381,1,1,6.222222222,1,0.9444,False,GMean_Voting_Pred,False,0.34979153150699216
19,1,1,7,36,137,1,6,16,0.857142857,184,1.0,1,0.0,0.15789473699999998,0,0,8.315789473999999,2,1.0,True,GMean_Voting_Pred,False,0.40476020814942376
8,4,0,4,15,6,1,3,8,0.5,89,1.0,1,0.967567568,0.34375,1,1,9.875,3,1.25,False,GMean_Voting_Pred,False,0.07216993295291768
3,3,0,5,7,0,1,4,1,0.0,24,1.0,1,0.92,0.5,1,1,6.666666667,1,0.6667,True,GMean_Voting_Pred,False,0.05844605446343271
4,6,0,3,9,0,1,2,4,0.666666667,45,1.0,1,0.85,0.4375,0,0,9.5,1,0.75,False,GMean_Voting_Pred,False,0.10945328208480352
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.04031564962158838
30,4,0,16,87,297,3,16,17,0.880636605,793,1.0,1,0.5555555560000001,0.166144201,1,1,25.0,17,2.7333,True,GMean_Voting_Pred,True,0.5056513090983152
1,1,0,6,1,0,6,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.04260942677312431
6,1,0,14,28,7,2,12,3,0.666666667,213,1.0,0,0.5,0.4,1,1,34.0,1,0.6667,False,GMean_Voting_Pred,False,0.0279100147778919
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,GMean_Voting_Pred,False,0.02993877053137843
8,2,0,6,19,18,1,5,6,0.935064935,166,0.090909091,8,0.666666667,0.314285714,1,1,18.375,1,0.75,False,GMean_Voting_Pred,False,0.11055946350906912
4,5,0,25,11,0,24,1,4,0.5,52,1.0,0,0.85,0.5,0,0,11.5,2,1.0,True,GMean_Voting_Pred,False,0.14025243204447688
24,2,1,25,80,220,8,20,16,0.90942029,444,1.0,5,0.388888889,0.14229249,1,1,17.0,5,1.5833,False,GMean_Voting_Pred,True,0.6627981619579156
5,3,16,21,15,4,17,4,3,0.75,53,1.0,0,0.983240223,0.5,1,3,9.2,3,1.2,True,GMean_Voting_Pred,False,0.4973113883097613
3,3,0,4,9,3,0,4,1,2.0,33,0.0,0,0.945945946,0.7777777779999999,1,1,10.0,1,0.6667,False,GMean_Voting_Pred,False,0.031938837834688656
2,1,0,3,3,1,2,1,2,2.0,6,0.0,0,0.0,0.75,0,0,2.0,1,0.5,False,GMean_Voting_Pred,False,0.03616061101650672
14,2,1,6,22,29,5,1,14,0.807692308,173,1.0,0,0.1875,0.535714286,0,0,10.78571429,5,1.2857,False,GMean_Voting_Pred,False,0.4270737229537558
3,1,0,5,6,3,2,5,3,2.0,18,0.0,0,0.0,0.5555555560000001,0,0,5.0,1,0.6667,False,GMean_Voting_Pred,False,0.028797280738277007
10,1,0,8,17,25,1,7,9,0.7222222220000001,86,1.0,0,0.0,0.311111111,0,0,7.2,3,1.0,False,GMean_Voting_Pred,False,0.05080021136585067
21,3,0,37,50,168,8,29,13,0.725,266,1.0,1,0.8252427179999999,0.192857143,2,3,11.47619048,5,1.0952,False,GMean_Voting_Pred,False,0.03476237293058319
5,1,0,7,8,6,4,3,5,0.625,31,1.0,1,0.0,0.466666667,0,0,4.8,1,0.8,False,GMean_Voting_Pred,False,0.05152137026517745
11,4,0,5,25,17,2,4,7,0.6333333329999999,108,1.0,1,0.775,0.327272727,1,2,8.545454545,3,1.0,True,GMean_Voting_Pred,False,0.06517033823550243
3,1,0,8,22,3,5,3,2,2.0,193,0.0,0,0.0,0.583333333,0,0,63.33333333,10,5.6667,False,GMean_Voting_Pred,True,0.8348600505220644
1,1,0,6,1,0,5,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.031701635598432074
4,5,0,1,13,0,0,1,3,0.833333333,47,1.0,0,0.894736842,0.5,0,0,10.25,2,0.75,False,GMean_Voting_Pred,False,0.09219023710929695
26,1,0,448,26,325,446,4,26,1.04,29,0.0,0,0.0,0.157692308,0,0,0.0,1,1.0,True,GMean_Voting_Pred,True,0.998702220297385
2,0,0,2,3,1,1,1,2,2.0,7,0.0,0,0.0,1.0,0,0,2.5,1,0.5,False,GMean_Voting_Pred,False,0.030201691606615087
34,1,0,5,57,495,1,4,34,0.903030303,277,1.0,2,0.0,0.134803922,0,0,6.852941176,11,1.2647,False,GMean_Voting_Pred,False,0.41744960617986737
3,1,0,9,3,3,7,2,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.04210227177834589
4,3,0,23,38,0,1,23,2,0.666666667,221,1.0,2,0.884615385,0.4375,1,1,52.75,7,2.25,False,GMean_Voting_Pred,False,0.182514922637466
5,5,0,3,13,6,1,2,3,0.916666667,67,1.0,0,0.826086957,0.36,0,0,11.8,2,1.0,True,GMean_Voting_Pred,False,0.42408074302322535
3,1,0,6,10,3,1,5,2,2.0,33,0.0,0,0.0,0.4166666670000001,0,0,10.0,2,1.0,True,GMean_Voting_Pred,False,0.04174413530602378
9,1,0,9,30,22,1,8,5,0.8125,138,1.0,2,0.0,0.265625,0,0,13.66666667,3,1.2222,False,GMean_Voting_Pred,False,0.06985357329854207
4,1,3,3,11,0,3,0,4,0.333333333,31,1.0,0,0.0,0.625,0,0,6.5,1,0.75,False,GMean_Voting_Pred,False,0.08010851242728148
6,2,0,12,10,9,8,6,5,0.7333333329999999,48,1.0,1,0.904761905,0.3666666670000001,0,0,6.5,1,0.6667,False,GMean_Voting_Pred,False,0.049953594151939305
59,3,0,24,97,1527,7,21,53,0.944357367,617,0.954545455,3,0.341463415,0.13362069,1,2,9.084745763,11,1.2034,True,GMean_Voting_Pred,False,0.438732136406965
2,1,0,6,6,0,1,5,2,0.0,31,1.0,0,0.0,0.625,0,0,14.0,1,0.5,True,GMean_Voting_Pred,False,0.3911097266992045
6,4,0,3,13,15,0,3,6,2.0,37,0.0,0,0.984293194,0.444444444,2,2,5.166666667,1,0.5,False,GMean_Voting_Pred,False,0.02216077086970669
10,4,0,10,22,27,3,8,10,0.611111111,87,1.0,1,0.958333333,0.32,2,3,7.5,2,0.9,False,GMean_Voting_Pred,False,0.03102532287175573
7,2,0,5,26,15,1,4,5,0.666666667,95,1.0,0,0.375,0.433333333,1,3,12.42857143,2,1.0,False,GMean_Voting_Pred,False,0.04402904887612408
14,1,0,14,42,53,2,12,11,0.794871795,213,1.0,1,0.0,0.230769231,0,0,13.78571429,3,1.3571,True,GMean_Voting_Pred,False,0.07415082462041972
11,1,0,1,17,25,1,0,11,0.725,105,1.0,0,0.0,0.409090909,0,0,8.181818182,3,1.2727,False,GMean_Voting_Pred,False,0.05925576854933786
7,2,0,7,26,0,1,6,5,0.166666667,152,1.0,1,0.7,0.35714285700000004,1,1,20.42857143,4,1.2857,True,GMean_Voting_Pred,False,0.07325696532698482
6,3,0,17,43,1,2,17,4,0.5,162,1.0,1,0.8214285709999999,0.444444444,1,1,25.66666667,1,0.8333,False,GMean_Voting_Pred,False,0.048285810780642216
3,1,0,7,13,0,1,6,2,0.5,72,1.0,0,0.0,0.6,0,0,22.33333333,6,2.0,False,GMean_Voting_Pred,False,0.4036233121703577
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.034722017963256656
1,6,0,3,6,0,1,2,1,2.0,13,0.0,0,1.0,1.0,0,0,12.0,0,0.0,False,GMean_Voting_Pred,False,0.09511113099343271
4,4,0,3,6,0,3,0,3,0.666666667,37,1.0,0,0.972222222,0.45,0,0,7.75,2,0.75,False,GMean_Voting_Pred,False,0.08954423291630678
15,2,0,10,30,79,3,9,13,0.892857143,129,1.0,0,0.666666667,0.314285714,0,0,7.2,4,1.0,False,GMean_Voting_Pred,False,0.387243856324432
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,True,GMean_Voting_Pred,False,0.03647128693630425
2,1,0,6,2,1,6,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03862586548206685
12,4,2,21,20,54,12,11,7,0.545454545,83,1.0,1,0.828571429,0.333333333,0,0,5.833333333,1,0.5,False,GMean_Voting_Pred,False,0.4279247347000748
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03510006442214125
15,3,6,12,33,75,6,6,11,0.8214285709999999,179,1.0,0,0.6571428570000001,0.205357143,1,1,10.4,3,0.9333,True,FMeasure_Voting_Pred,True,0.7152297228040583
7,2,0,8,9,15,3,7,7,0.666666667,51,1.0,3,0.846153846,0.35714285700000004,1,20,5.857142857,1,0.8571,False,GMean_Voting_Pred,False,0.027340570694269126
19,3,0,16,26,157,4,15,18,0.944444444,111,1.0,0,0.651162791,0.215277778,1,1,4.526315789,1,0.7895,False,GMean_Voting_Pred,False,0.021602666663497947
61,1,0,14,99,1708,1,13,49,0.661111111,811,1.0,0,0.0,0.122222222,0,0,12.19672131,6,1.2131,False,GMean_Voting_Pred,False,0.4981370042485433
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03510006442214125
27,1,0,16,67,283,5,13,14,0.8888888890000001,410,1.0,3,0.0,0.157342657,0,0,13.85185185,7,1.5556,True,GMean_Voting_Pred,False,0.16917575298942908
5,1,0,5,8,0,1,4,5,0.0,39,1.0,1,0.0,0.5,0,0,6.6,1,0.6,True,Accuracy_RF_Pred,True,0.8
14,4,0,11,27,33,2,9,14,0.653846154,167,1.0,0,0.942105263,0.3,1,1,10.64285714,5,1.2857,False,GMean_Voting_Pred,False,0.07758917874545844
4,0,0,10,17,2,1,9,3,0.666666667,71,1.0,2,0.0,0.833333333,0,0,16.0,1,0.5,False,GMean_Voting_Pred,False,0.03399578775795198
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.034722017963256656
12,1,0,8,22,60,0,8,12,0.727272727,64,1.0,1,0.0,0.104166667,0,0,4.25,1,0.9167,False,GMean_Voting_Pred,False,0.04634458738201322
2,1,0,6,8,1,0,6,2,2.0,23,0.0,0,0.0,0.75,0,0,10.5,1,0.5,False,GMean_Voting_Pred,False,0.030271413596835193
6,2,0,6,5,9,1,6,6,0.666666667,36,1.0,3,0.8684210529999999,0.444444444,1,20,4.5,1,0.8333,False,GMean_Voting_Pred,False,0.02857631455879736
9,3,0,7,17,24,1,7,6,0.40625,131,1.0,2,0.684210526,0.333333333,0,0,13.11111111,1,0.6667,False,GMean_Voting_Pred,False,0.08014664517074338
2,3,0,3,4,1,1,3,1,2.0,12,0.0,0,0.972222222,0.666666667,1,1,5.0,1,0.5,False,GMean_Voting_Pred,False,0.026530757713728856
6,2,0,2,11,9,1,1,6,0.2,45,1.0,0,0.5,0.4166666670000001,0,0,6.333333333,2,0.8333,False,GMean_Voting_Pred,False,0.08108707395201027
10,2,14,26,19,3,22,4,7,0.111111111,81,1.0,1,0.636363636,0.5,1,1,7.0,1,0.8,True,GMean_Voting_Pred,True,0.5162020436396886
6,3,0,8,23,9,4,6,4,0.6,111,1.0,0,0.875,0.375,2,4,17.33333333,4,1.3333,False,GMean_Voting_Pred,False,0.029545714320513488
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.034722017963256656
13,1,0,38,76,18,3,38,9,0.7666666670000001,264,1.0,3,0.0,0.333333333,0,0,18.92307692,1,0.8462,False,GMean_Voting_Pred,False,0.3652060161975288
1,1,0,6,1,0,4,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.034474523699838014
6,1,0,3,15,15,0,3,5,2.0,45,0.0,0,0.0,0.291666667,0,0,6.5,1,0.8333,False,GMean_Voting_Pred,False,0.040696435016113926
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,GMean_Voting_Pred,False,0.0272178974454474
3,3,0,10,15,1,2,9,3,2.0,54,0.0,0,0.913043478,0.5,0,0,17.0,2,1.0,True,GMean_Voting_Pred,False,0.3879606785097749
3,1,0,4,11,3,1,3,3,2.0,48,0.0,0,0.0,0.533333333,0,0,15.0,1,0.6667,False,GMean_Voting_Pred,False,0.037052715951597225
6,3,0,7,17,0,1,7,3,0.5,62,1.0,1,0.8214285709999999,0.458333333,1,1,9.0,1,0.8333,False,GMean_Voting_Pred,False,0.04354126266015468
1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03895581953194622
7,3,0,10,22,0,2,10,2,0.7333333329999999,88,1.0,3,0.8214285709999999,0.3,1,1,10.85714286,1,0.7143,False,GMean_Voting_Pred,False,0.038302233678779087
4,2,0,3,7,4,2,1,2,0.944444444,78,0.166666667,6,0.857142857,0.444444444,1,1,17.0,1,0.5,False,GMean_Voting_Pred,False,0.08025805200237959
9,1,0,7,24,30,1,7,5,0.71875,96,1.0,0,0.0,0.375,0,0,9.222222222,1,0.6667,False,GMean_Voting_Pred,False,0.04003296371226408
9,1,0,6,34,10,1,5,8,0.5,185,0.666666667,0,0.0,0.333333333,0,0,19.22222222,4,1.8889,False,GMean_Voting_Pred,False,0.11493390099249128
22,1,0,23,53,181,3,21,22,0.8714285709999999,302,1.0,6,0.0,0.123376623,0,0,12.27272727,6,1.4091,True,GMean_Voting_Pred,False,0.3396515639278768
3,1,0,4,5,3,0,4,3,2.0,18,0.0,0,0.0,0.833333333,0,0,5.0,1,0.6667,False,GMean_Voting_Pred,False,0.031250841621104065
10,4,0,10,27,3,3,8,9,0.333333333,107,1.0,0,0.968421053,0.283333333,2,3,9.6,4,0.9,False,GMean_Voting_Pred,False,0.048439473824086365
5,1,0,7,7,4,5,2,5,0.25,30,1.0,0,0.0,0.7,0,0,4.8,1,0.8,False,GMean_Voting_Pred,False,0.05637557573161212
